,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,InternetService_1,InternetService_2,Contract_1,Contract_2,PaymentMethod_1,PaymentMethod_2,PaymentMethod_3
3430,1,0,0,1,53,1,0,1,1,1,0,0,1,0,1207,5422,0,True,False,True,False,False,True,False
3431,1,0,1,0,24,1,1,0,0,1,0,1,1,1,1302,3981,1,True,False,False,False,False,True,False
3432,0,0,1,0,70,1,1,1,1,1,1,1,1,1,1184,6157,0,False,False,False,True,True,False,False
3433,1,0,0,0,61,1,1,1,1,1,0,1,1,1,1428,6042,0,True,False,True,False,False,True,False
3434,0,0,0,0,11,1,0,1,0,0,1,0,0,1,451,1833,0,False,False,True,False,False,False,True
3435,1,0,0,0,2,1,0,0,0,0,0,0,0,1,740,702,0,True,False,False,False,True,False,False
3436,1,0,0,0,25,1,0,0,0,0,0,0,0,1,19,1631,0,False,True,True,False,False,False,False
3437,0,0,0,0,41,1,1,0,1,0,0,0,0,1,485,3965,0,False,False,True,False,True,False,False
3438,1,0,1,0,18,1,1,0,0,0,0,1,1,1,1182,3406,1,True,False,False,False,False,True,False
3439,1,1,1,0,72,1,1,0,1,1,0,1,1,1,1358,6381,1,True,False,False,True,False,False,False
3440,0,0,1,1,71,1,1,1,1,1,1,1,1,1,1104,5931,0,False,False,False,True,True,False,False
3441,0,0,1,1,34,1,0,1,1,1,0,0,0,1,559,3745,0,False,False,True,False,False,False,True
3442,1,0,0,0,29,1,0,0,0,1,1,1,1,1,1258,4239,0,True,False,False,False,True,False,False
3443,1,1,1,0,40,1,0,1,1,1,1,1,0,1,1245,4956,0,True,False,True,False,True,False,False
3444,1,0,1,0,36,0,0,1,0,1,0,0,0,0,196,2945,0,False,False,True,False,False,False,True
3445,0,0,1,0,46,1,1,0,1,0,1,1,1,1,1339,5192,0,True,False,True,False,False,True,False
3446,0,0,0,0,58,1,1,1,1,1,0,1,1,1,1428,5967,0,True,False,True,False,False,True,False
3447,1,0,0,0,39,1,1,0,1,0,0,0,0,0,928,4484,0,True,False,True,False,True,False,False
3448,1,0,1,1,4,1,0,0,0,0,1,0,1,0,572,938,1,False,False,False,False,True,False,False
3449,0,0,1,1,52,1,1,0,1,1,0,1,0,1,1202,5389,0,True,False,True,False,True,False,False
3450,1,1,1,0,70,1,1,0,1,1,0,1,1,1,1371,6289,0,True,False,True,False,False,True,False
3451,1,1,1,0,65,1,0,0,0,0,0,0,0,1,734,5180,0,True,False,True,False,False,False,False
3452,1,0,0,0,1,1,0,0,0,0,0,0,0,1,304,145,0,False,False,False,False,False,False,True
3453,0,0,1,0,70,1,1,0,0,1,0,1,1,1,1235,6193,0,True,False,True,False,False,True,False
3454,0,1,1,1,29,0,0,0,1,1,0,0,0,1,202,2505,0,False,False,False,False,False,False,True
3455,1,0,0,0,1,1,0,0,0,0,0,1,1,1,1104,458,1,True,False,False,False,False,True,False
3456,0,0,0,0,67,1,1,1,0,1,1,1,1,1,1000,5704,0,False,False,False,True,False,False,True
3457,0,0,0,0,1,1,0,0,0,0,0,0,0,1,19,12,0,False,True,False,False,False,False,True
3458,0,0,0,0,26,1,0,0,0,0,0,1,1,1,1069,3904,1,True,False,False,False,False,False,False
3459,0,0,1,1,30,1,1,0,0,0,0,0,0,1,94,2122,0,False,True,False,True,False,False,True
3460,0,0,1,0,48,1,0,0,0,1,1,1,1,1,1282,5304,0,True,False,False,False,True,False,False
3461,0,0,1,1,55,1,0,1,1,0,0,0,0,0,473,4435,0,False,False,False,False,False,True,False
3462,1,0,0,0,7,1,1,0,0,0,0,0,1,1,999,1799,1,True,False,False,False,False,False,True
3463,1,0,0,0,37,1,1,1,0,0,0,1,0,1,1116,4564,0,True,False,False,False,False,True,False
3464,0,0,1,0,31,1,0,0,1,0,0,0,1,1,972,4171,0,True,False,False,False,False,False,False
3465,1,0,0,0,4,1,0,0,0,0,0,0,0,1,323,844,0,False,False,False,False,False,True,False
3466,1,0,1,1,72,1,1,0,0,0,0,0,0,1,94,3522,0,False,True,False,True,True,False,False
3467,1,1,0,0,5,1,0,0,0,0,0,1,1,1,1121,1491,1,True,False,False,False,False,True,False
3468,1,0,1,1,1,1,0,0,0,0,0,0,0,0,23,16,0,False,True,False,False,False,False,True
3469,0,1,0,0,15,1,0,0,0,0,0,1,1,1,1123,3069,0,True,False,False,False,False,True,False
3470,1,0,1,1,8,1,0,1,0,0,0,0,0,1,402,1401,0,False,False,False,False,True,False,False
3471,0,0,0,0,35,1,0,0,0,0,0,0,0,0,51,2038,0,False,True,True,False,False,False,True
3472,0,1,0,0,56,1,1,0,1,1,0,1,1,0,1370,5768,0,True,False,False,False,False,True,False
3473,1,0,1,0,42,1,1,0,0,1,1,1,1,1,1398,5149,1,True,False,False,False,False,False,False
3474,1,1,1,1,65,1,1,1,1,0,0,0,0,1,1010,5694,0,True,False,False,False,False,True,False
3475,0,0,1,1,2,1,0,0,0,0,0,0,0,0,35,83,0,False,True,True,False,False,False,True
3476,1,1,1,0,65,1,1,1,0,0,0,1,1,1,1296,6092,0,True,False,True,False,False,True,False
3477,0,0,0,0,18,1,1,0,0,0,0,0,0,1,790,2985,0,True,False,False,False,False,True,False
3478,0,0,0,0,23,1,1,1,0,1,0,1,1,1,871,3575,0,False,False,True,False,False,True,False
3479,0,0,0,0,4,1,0,0,0,0,0,0,0,1,311,834,1,False,False,False,False,False,False,True
3480,1,0,1,0,70,1,0,0,0,0,0,0,0,0,26,3128,0,False,True,False,True,True,False,False
3481,0,0,0,0,4,1,1,0,0,0,0,0,0,0,390,878,0,False,False,False,False,False,True,False
3482,1,0,0,0,19,1,0,0,0,0,0,0,0,1,305,2259,0,False,False,False,False,False,False,False
3483,0,0,0,0,18,1,0,0,1,1,0,0,0,0,856,3001,0,True,False,False,False,False,True,False
3484,0,1,1,0,38,1,0,1,0,0,0,0,1,1,964,4443,0,True,False,False,False,False,True,False
3485,1,0,0,0,2,1,1,0,0,0,0,0,0,1,773,604,1,True,False,False,False,True,False,False
3486,1,0,0,0,47,1,1,1,1,0,0,1,0,0,1184,5166,0,True,False,True,False,False,False,False
3487,0,0,1,1,52,1,0,0,0,0,0,0,0,0,31,2587,0,False,True,False,True,False,False,False
3488,1,0,0,0,9,1,1,0,0,0,0,0,1,0,541,1689,0,False,False,False,False,False,False,True
3489,0,0,1,0,26,1,1,1,1,1,1,1,1,1,1095,3931,0,False,False,True,False,True,False,False
3490,1,0,1,1,8,1,0,0,0,1,0,0,0,1,397,1412,1,False,False,False,False,False,True,False
3491,1,0,1,0,44,1,0,0,1,1,1,1,0,1,734,4503,0,False,False,True,False,False,True,False
3492,0,0,0,0,3,0,0,0,1,0,0,0,0,0,130,503,0,False,False,False,False,False,False,True
3493,1,0,0,0,2,1,0,0,0,0,0,0,0,1,333,442,0,False,False,False,False,False,False,False
3494,0,0,1,1,9,1,1,0,0,0,0,1,0,1,1002,2059,1,True,False,False,False,False,False,False
3495,1,1,0,0,1,1,1,0,0,0,0,0,0,1,814,350,1,True,False,False,False,False,True,False
3496,1,0,0,0,25,1,0,1,0,0,0,0,0,0,793,3675,0,True,False,False,False,False,False,False
3497,0,1,1,0,2,1,0,0,0,0,0,0,0,1,701,684,0,True,False,False,False,False,True,False
3498,1,0,0,0,43,1,0,1,0,0,0,0,0,1,811,4473,1,True,False,False,False,False,True,False
3499,0,0,0,0,1,1,0,0,0,0,0,0,0,0,47,40,1,False,True,False,False,False,False,True
3500,0,0,1,0,58,1,1,0,1,1,0,0,1,1,1174,5656,0,True,False,True,False,False,True,False
3501,0,0,1,1,59,1,1,1,0,1,1,1,0,1,836,5153,0,False,False,False,True,False,False,True
3502,1,0,0,0,44,0,0,1,0,1,0,1,1,1,439,4018,0,False,False,True,False,False,True,False
3503,1,0,0,0,66,1,1,0,1,0,1,1,1,1,1360,6159,0,True,False,True,False,False,True,False
3504,1,0,1,1,68,1,0,0,0,0,0,0,0,0,28,3027,0,False,True,False,True,False,False,False
3505,1,0,0,0,9,0,0,0,0,0,0,0,0,1,91,816,0,False,False,False,False,False,True,False
3506,1,0,0,0,19,1,1,1,0,1,0,0,0,1,990,3364,0,True,False,False,False,False,True,False
3507,1,0,0,0,4,1,0,0,0,0,0,0,0,0,24,372,0,False,True,False,False,False,False,True
3508,0,0,0,0,70,1,1,1,1,1,1,1,1,1,1525,6437,0,True,False,False,True,False,False,False
3509,1,0,0,0,1,1,0,0,0,0,0,0,0,1,303,144,0,False,False,False,False,False,False,True
3510,0,0,0,0,8,1,1,0,0,0,0,0,0,1,812,1756,0,True,False,False,False,False,True,False
3511,1,0,0,0,53,1,1,0,0,0,0,0,0,0,84,2890,0,False,True,False,True,False,False,True
3512,1,1,0,0,51,1,1,0,0,0,0,0,0,0,92,2854,0,False,True,True,False,False,False,False
3513,1,0,1,1,11,1,0,0,0,0,0,0,0,0,48,1054,0,False,True,False,False,False,False,False
3514,1,0,1,1,60,1,1,1,0,1,1,1,1,1,1480,6063,0,True,False,False,True,False,True,False
3515,1,0,0,0,17,1,0,1,1,0,0,0,0,1,469,2368,0,False,False,False,False,True,False,False
3516,1,0,0,0,3,1,0,0,0,0,0,0,0,1,273,584,1,False,False,False,False,False,True,False
3517,1,0,1,0,70,1,0,1,1,1,1,1,1,1,1459,6344,1,True,False,True,False,False,False,False
3518,1,0,0,0,1,1,0,0,0,0,0,0,0,0,18,11,0,False,True,False,False,False,False,True
3519,1,1,0,0,43,1,1,0,0,0,0,1,0,1,992,4713,0,True,False,False,False,False,True,False
3520,0,0,1,0,16,1,0,0,0,0,0,0,0,0,21,1176,0,False,True,False,False,False,False,True
3521,0,0,1,1,57,1,0,1,1,0,0,0,0,0,428,4389,0,False,False,True,False,False,True,False
3522,1,0,1,1,37,1,0,0,0,0,0,0,0,0,25,1928,0,False,True,True,False,True,False,False
3523,0,0,1,0,72,1,1,1,1,1,1,1,1,0,1504,6442,0,True,False,False,True,True,False,False
3524,0,1,0,0,11,1,1,0,0,0,0,0,1,1,991,2316,1,True,False,False,False,True,False,False
3525,0,1,1,0,50,1,1,0,1,1,0,1,0,1,1189,5338,1,True,False,False,False,False,True,False
3526,1,1,0,0,5,1,0,0,0,1,0,0,0,0,383,961,1,False,False,False,False,False,True,False
3527,1,0,1,0,1,1,1,0,0,0,0,0,0,1,799,343,1,True,False,False,False,False,False,False
3528,1,0,0,0,16,1,0,0,0,0,0,0,0,1,23,1255,1,False,True,False,False,False,False,True
3529,1,1,1,0,2,1,0,0,0,1,0,0,0,1,791,631,0,True,False,False,False,False,True,False
3530,0,0,0,0,17,1,1,0,0,1,1,1,0,1,695,2628,0,False,False,False,False,False,False,True
3531,0,0,0,0,16,1,0,0,0,0,0,0,0,0,16,1124,0,False,True,True,False,True,False,False
3532,0,0,0,0,15,1,0,0,0,1,0,0,1,1,532,2295,1,False,False,False,False,False,True,False
3533,0,0,0,0,10,1,0,0,0,0,0,0,0,1,25,839,0,False,True,True,False,False,False,True
3534,0,0,0,1,46,1,0,1,1,0,1,1,1,1,1379,5300,1,True,False,True,False,False,False,False
3535,1,0,1,1,64,1,1,0,1,1,1,1,1,1,1454,6117,0,True,False,False,True,True,False,False
3536,0,0,0,0,1,1,1,0,1,0,0,0,0,1,883,380,0,True,False,False,False,False,False,True
3537,1,0,1,1,25,1,0,0,1,1,0,0,0,0,432,2997,0,False,False,True,False,False,False,True
3538,1,0,1,1,71,1,0,1,1,1,1,1,0,0,1285,6261,0,True,False,False,True,True,False,False
3539,1,0,0,0,8,1,0,0,0,0,0,0,0,1,308,1471,1,False,False,False,False,False,False,True
3540,0,0,1,1,72,1,0,1,1,1,1,1,1,1,1444,6391,0,True,False,False,True,False,False,False
3541,0,0,1,0,49,0,0,1,0,0,0,1,0,0,254,3763,0,False,False,False,False,False,False,False
3542,1,0,1,1,29,0,0,1,1,1,1,0,1,1,466,3350,0,False,False,True,False,True,False,False
3543,1,0,1,0,72,1,1,1,1,1,1,0,1,0,1387,6361,0,True,False,False,True,False,False,False
3544,1,0,1,0,31,1,1,0,1,1,0,1,0,0,1164,4362,1,True,False,False,False,False,True,False
3545,0,0,0,0,50,1,1,0,0,0,0,1,1,1,1202,5249,0,True,False,False,False,False,True,False
3546,1,0,1,0,71,1,1,1,0,1,1,1,1,0,959,5886,0,False,False,False,True,False,True,False
3547,1,1,1,0,70,1,1,1,1,1,1,1,1,0,1094,5968,0,False,False,False,True,True,False,False
3548,1,0,0,0,71,1,1,1,0,0,1,0,1,0,1235,6094,0,True,False,True,False,True,False,False
3549,1,0,1,1,61,1,0,1,1,1,1,0,0,1,677,4986,0,False,False,False,True,False,False,False
3550,1,0,0,0,32,1,0,0,0,0,1,1,1,1,1212,4465,1,True,False,False,False,False,True,False
3551,0,0,0,1,1,1,0,0,0,0,0,0,1,1,892,387,1,True,False,False,False,False,True,False
3552,1,0,0,0,68,1,1,1,1,1,0,0,1,1,1321,6249,0,True,False,False,True,False,False,False
3553,1,0,0,0,62,1,1,0,0,0,0,0,0,0,61,3122,0,False,True,False,True,False,False,False
3554,0,0,0,1,7,1,0,0,0,0,0,0,0,1,736,1548,0,True,False,False,False,False,True,False
3555,1,0,0,0,20,1,1,0,0,0,0,1,0,1,1000,3452,1,True,False,False,False,False,True,False
3556,1,0,1,1,6,1,0,0,0,0,0,0,0,0,18,555,0,False,True,True,False,False,False,True
3557,0,1,0,0,33,0,0,1,1,1,0,1,1,1,532,3616,0,False,False,False,False,False,False,False
3558,1,0,1,1,28,1,1,0,0,0,0,1,1,0,1136,4100,0,True,False,True,False,False,False,False
3559,1,0,0,0,27,1,0,0,0,0,0,0,0,0,26,1539,0,False,True,False,True,True,False,False
3560,1,0,0,0,7,1,0,0,0,0,0,0,0,0,283,1083,0,False,False,False,False,False,False,True
3561,1,0,0,0,26,1,1,0,0,0,1,0,0,1,910,3778,1,True,False,False,False,False,True,False
3562,1,1,0,0,5,1,1,0,1,0,0,0,1,1,1089,1608,1,True,False,False,False,False,True,False
3563,1,1,0,0,30,1,1,1,0,0,0,0,1,1,1103,4114,0,True,False,False,False,True,False,False
3564,1,0,0,0,63,1,1,0,1,0,0,0,1,0,1102,5761,0,True,False,True,False,True,False,False
3565,1,0,0,0,1,1,0,0,1,0,0,0,0,1,391,200,1,False,False,False,False,False,True,False
3566,0,0,0,1,53,1,1,0,1,1,1,1,1,1,987,5118,0,False,False,True,False,False,True,False
3567,0,0,1,1,14,1,0,0,1,0,1,0,1,1,1086,2772,1,True,False,False,False,True,False,False
3568,0,0,0,0,21,1,0,0,1,0,1,1,1,1,1264,3678,0,True,False,False,False,False,False,False
3569,1,0,0,0,17,1,0,0,0,0,0,0,0,0,28,1169,0,False,True,True,False,False,False,True
3570,1,0,1,1,16,1,0,0,0,0,0,0,0,0,39,1108,0,False,True,False,True,False,False,True
3571,0,0,0,0,35,1,0,0,0,1,0,0,1,1,582,3786,0,False,False,False,False,False,True,False
3572,0,1,0,0,32,1,0,0,0,0,0,0,1,1,890,4167,0,True,False,False,False,False,True,False
3573,0,0,1,1,28,1,0,0,0,0,0,0,0,1,20,1691,0,False,True,False,False,False,False,False
3574,0,0,0,0,1,1,0,0,0,0,0,0,0,1,36,29,0,False,True,False,False,False,False,True
3575,1,0,0,0,59,0,0,0,0,0,1,1,1,1,410,4350,0,False,False,False,False,False,True,False
3576,0,0,1,1,72,1,1,0,0,0,0,0,0,1,60,3341,0,False,True,True,False,False,False,False
3577,1,0,0,0,36,1,0,0,1,0,1,0,1,1,636,4056,1,False,False,True,False,False,False,True
3578,0,0,0,0,40,1,0,1,1,0,0,1,0,0,630,4110,0,False,False,False,False,False,False,True
3579,1,0,1,1,40,1,1,0,0,1,0,0,0,1,924,4526,0,True,False,False,False,False,True,False
3580,0,0,0,1,9,1,0,0,0,1,1,1,1,1,766,1877,1,False,False,False,False,False,False,True
3581,1,0,1,1,63,1,0,1,1,1,1,1,0,0,797,5226,0,False,False,False,True,True,False,False
3582,0,0,0,0,3,1,0,0,0,0,0,1,0,1,910,944,0,True,False,False,False,False,True,False
3583,1,0,1,1,40,0,0,0,1,1,1,1,1,0,549,4024,0,False,False,True,False,False,False,True
3584,1,0,1,0,8,1,0,1,0,0,0,0,0,1,807,1892,0,True,False,False,False,False,False,True
3585,1,1,1,0,34,1,0,1,0,0,1,1,0,0,1096,4433,0,True,False,True,False,False,False,True
3586,1,0,0,0,5,0,0,1,0,1,1,0,0,0,242,913,1,False,False,False,False,False,False,True
3587,1,1,0,0,9,1,1,0,1,0,0,1,1,1,1270,2339,1,True,False,False,False,True,False,False
3588,1,0,1,0,9,1,1,0,1,1,0,0,1,1,696,1883,0,False,False,False,False,True,False,False
3589,1,0,1,1,31,1,1,0,0,0,0,0,1,0,537,3557,0,False,False,False,False,False,False,False
3590,0,0,1,0,50,1,0,0,0,0,0,0,0,1,26,2384,0,False,True,True,False,False,False,False
3591,0,0,0,0,2,1,0,1,1,0,1,0,0,1,1020,787,1,True,False,False,False,False,True,False
3592,0,0,0,0,1,1,0,0,0,0,0,0,0,1,318,157,1,False,False,False,False,False,True,False
3593,1,0,0,0,8,1,0,0,0,0,0,0,0,1,717,1706,1,True,False,False,False,False,False,True
3594,0,0,0,0,9,0,0,0,1,0,0,0,1,0,256,1295,0,False,False,False,False,False,True,False
3595,0,1,0,0,2,1,0,0,0,0,0,0,0,1,719,563,1,True,False,False,False,False,False,False
3596,0,0,0,0,3,1,0,1,1,0,0,0,0,0,466,733,1,False,False,False,False,False,True,False
3597,1,0,1,0,25,1,0,0,0,0,1,1,1,1,1202,3945,0,True,False,False,False,True,False,False
3598,1,1,0,0,1,1,0,0,0,0,0,0,0,0,330,165,0,False,False,False,False,False,True,False
3599,0,0,1,1,45,1,1,1,1,1,1,1,0,0,926,4657,0,False,False,False,False,False,False,True
3600,1,1,1,1,51,1,1,0,1,1,0,0,0,1,979,4980,1,True,False,False,False,False,True,False
3601,0,0,1,1,55,1,0,0,0,0,0,0,0,0,29,2600,0,False,True,False,False,True,False,False
3602,0,0,0,0,38,1,1,1,1,1,0,0,0,1,650,4069,0,False,False,False,False,False,False,False
3603,1,0,0,0,2,1,0,0,0,0,0,0,0,0,322,405,1,False,False,False,False,False,False,True
3604,1,0,1,1,38,1,0,0,0,0,0,0,0,0,21,2003,0,False,True,False,False,False,True,False
3605,1,0,0,0,34,1,0,0,1,0,0,0,0,1,372,3451,0,False,False,False,False,False,True,False
3606,0,0,1,0,70,1,1,0,0,1,0,1,1,1,1314,6224,0,True,False,True,False,False,True,False
3607,0,0,0,0,13,1,0,1,0,0,1,0,0,0,462,2042,0,False,False,True,False,False,False,True
3608,1,0,0,0,39,1,1,0,0,0,0,0,0,0,812,4359,1,True,False,False,False,False,True,False
3609,0,0,0,0,61,1,1,0,1,1,0,1,1,1,1354,6005,0,True,False,True,False,False,True,False
3610,0,0,0,0,12,1,1,0,0,1,0,1,1,1,1284,2710,1,True,False,False,False,False,False,False
3611,1,0,0,0,41,1,0,0,1,0,1,1,1,1,1274,5011,0,True,False,False,True,True,False,False
3612,1,0,0,0,21,1,1,0,0,0,0,0,0,1,781,3275,0,True,False,False,False,False,True,False
3613,1,1,0,0,55,0,0,0,0,1,0,1,1,1,377,4204,0,False,False,True,False,False,False,False
3614,1,0,1,0,69,0,0,1,0,1,1,1,1,0,548,4926,0,False,False,False,True,False,False,False
3615,1,1,1,1,26,1,1,0,1,1,0,1,1,0,1390,4187,1,True,False,False,False,False,True,False
3616,0,1,1,0,69,1,0,1,1,0,0,0,1,0,1041,5861,0,True,False,True,False,True,False,False
3617,0,1,1,0,18,0,0,0,0,1,0,1,1,1,344,2154,1,False,False,False,False,False,True,False
3618,1,0,1,1,47,1,1,0,1,0,0,0,0,0,444,4078,0,False,False,False,False,False,True,False
3619,0,0,1,1,72,1,0,1,1,1,1,1,1,0,1001,5889,0,False,False,False,True,False,False,False
3620,1,1,1,0,33,0,0,0,1,1,1,1,0,1,376,3473,0,False,False,False,False,False,True,False
3621,0,0,1,1,2,0,0,0,0,0,0,0,0,1,80,101,1,False,False,False,False,False,False,True
3622,0,0,1,1,72,1,1,1,1,1,1,1,1,0,1112,6084,0,False,False,False,True,True,False,False
3623,1,1,1,0,37,1,0,0,0,0,0,0,0,1,758,4105,0,True,False,False,False,False,False,False
3624,0,1,1,1,62,1,1,0,1,1,0,0,1,1,1210,5847,0,True,False,False,False,True,False,False
3625,0,0,1,0,71,1,0,0,0,0,0,0,0,0,26,3031,0,False,True,False,True,True,False,False
3626,1,0,0,1,23,1,0,0,1,0,1,0,0,1,465,2894,0,False,False,False,False,False,False,False
3627,0,0,0,0,16,1,0,0,0,0,0,0,0,0,31,1128,0,False,True,True,False,False,False,True
3628,1,0,0,0,9,1,0,1,0,1,1,1,0,1,705,1881,0,False,False,False,False,False,False,True
3629,1,0,1,1,17,1,1,0,0,0,0,0,0,1,95,1406,0,False,True,False,True,False,False,True
3630,0,0,0,0,4,1,0,0,0,0,0,0,0,0,48,433,1,False,True,False,False,False,False,False
3631,0,1,1,0,1,1,0,1,0,0,0,0,0,1,367,182,1,False,False,False,False,False,True,False
3632,0,0,1,0,24,1,1,0,0,1,0,0,0,1,893,3653,0,True,False,False,False,False,False,True
3633,0,1,0,0,1,1,0,0,0,0,0,0,0,1,739,319,0,True,False,False,False,False,True,False
3634,1,1,0,0,72,1,1,1,1,1,1,1,1,0,1527,6412,0,True,False,False,True,False,False,False
3635,0,0,1,0,72,1,1,0,0,0,0,0,0,0,83,3472,0,False,True,False,True,False,True,False
3636,0,0,0,1,11,1,0,0,0,0,0,0,0,0,23,883,0,False,True,False,False,True,False,False
3637,1,0,0,0,9,1,0,0,0,0,0,0,0,0,34,774,1,False,True,False,False,False,False,True
3638,0,1,1,0,2,1,0,0,1,0,0,0,0,0,379,562,1,False,False,False,False,True,False,False
3639,0,1,1,0,60,1,1,0,0,1,0,1,1,1,1291,5849,0,True,False,True,False,True,False,False
3640,1,1,1,0,29,1,1,0,1,1,0,0,1,1,1206,4205,1,True,False,False,False,False,True,False
3641,0,0,0,0,49,1,0,0,0,1,1,1,1,1,796,4746,0,False,False,False,True,False,False,False
3642,0,1,0,0,30,1,1,0,1,1,0,1,1,1,1357,4426,0,True,False,False,False,False,True,False
3643,0,0,1,0,53,1,0,0,0,0,0,0,0,0,10,2447,0,False,True,True,False,True,False,False
3644,1,0,0,1,39,1,1,0,0,0,0,0,0,0,92,2467,0,False,True,False,True,False,False,True
3645,0,0,0,0,9,1,0,0,0,0,0,0,0,0,10,701,0,False,True,False,False,False,False,True
3646,1,0,0,0,39,1,0,0,0,1,1,0,0,0,938,4487,0,True,False,True,False,False,True,False
3647,1,1,0,0,8,1,0,0,0,0,0,0,0,1,709,1747,0,True,False,False,False,False,True,False
3648,0,0,1,1,51,1,1,0,0,1,0,0,1,1,1096,5179,0,True,False,True,False,False,True,False
3649,1,0,1,1,71,1,1,0,0,0,0,0,0,0,99,3578,0,False,True,False,True,True,False,False
3650,1,1,0,0,71,1,1,0,0,0,0,0,0,1,85,3491,0,False,True,False,True,False,False,True
3651,0,1,1,0,70,1,0,0,0,0,0,0,0,1,20,3166,0,False,True,False,True,True,False,False
3652,0,1,0,0,1,0,0,0,0,0,0,0,0,0,97,62,1,False,False,False,False,False,True,False
3653,1,0,1,0,38,0,0,1,1,0,1,1,1,1,543,3843,0,False,False,False,True,False,False,False
3654,0,0,1,0,28,1,0,0,1,1,0,0,1,0,1091,4012,0,True,False,False,False,True,False,False
3655,0,0,1,0,32,1,0,0,0,0,0,0,0,0,17,1865,0,False,True,False,False,False,False,False
3656,1,1,1,0,49,1,0,0,1,0,0,0,0,0,372,3984,0,False,False,False,True,False,False,True
3657,0,0,1,1,37,1,1,0,0,0,0,0,0,1,74,2247,0,False,True,False,True,False,False,False
3658,0,0,0,0,10,1,0,0,0,1,1,0,0,0,444,1768,0,False,False,False,False,False,True,False
3659,1,0,1,0,67,1,1,1,1,1,0,1,1,0,1467,6297,0,True,False,True,False,True,False,False
3660,1,0,0,0,7,0,0,0,0,1,1,0,0,1,199,1001,0,False,False,True,False,True,False,False
3661,0,0,0,0,51,1,0,0,0,0,0,1,1,0,1045,5132,0,True,False,True,False,True,False,False
3662,0,0,0,0,9,1,0,0,0,0,0,0,0,0,308,1420,1,False,False,False,False,False,True,False
3663,0,0,0,0,9,1,0,0,0,0,0,1,1,1,1061,2119,0,True,False,False,False,False,False,True
3664,1,0,0,0,4,1,0,0,0,0,1,0,0,1,392,853,0,False,False,False,False,False,False,True
3665,1,0,1,0,71,1,1,1,1,1,0,1,0,1,1261,6200,0,True,False,False,True,False,True,False
3666,0,0,1,1,50,1,1,0,0,0,0,1,0,1,983,4955,1,True,False,False,False,False,False,False
3667,0,1,1,1,24,1,0,0,0,1,0,1,1,1,1218,3896,0,True,False,False,True,False,True,False
3668,1,0,1,0,22,1,0,1,0,0,0,1,0,1,538,3021,0,False,False,True,False,False,False,False
3669,1,0,0,0,44,1,1,1,1,1,0,1,1,1,1496,5359,0,True,False,False,False,False,True,False
3670,0,0,1,1,33,1,1,0,0,0,0,0,0,0,77,2210,0,False,True,False,False,False,False,False
3671,0,0,0,0,1,1,1,0,0,0,0,0,0,1,809,348,1,True,False,False,False,False,True,False
3672,0,0,1,0,54,1,1,0,0,0,0,1,1,1,718,4744,1,False,False,True,False,True,False,False
3673,1,0,0,0,42,1,1,0,1,0,0,1,1,1,1314,5037,1,True,False,False,False,False,True,False
3674,0,0,0,0,1,1,0,0,0,0,0,0,0,0,321,160,1,False,False,False,False,False,True,False
3675,0,0,0,0,1,1,0,0,0,0,0,0,0,0,39,32,0,False,True,False,False,False,False,True
3676,1,0,0,0,30,1,0,1,1,0,1,1,0,0,723,3747,0,False,False,True,False,False,True,False
3677,0,0,0,0,1,0,0,0,0,0,1,0,0,0,155,79,0,False,False,False,False,False,False,True
3678,1,0,1,1,16,1,1,1,1,0,1,1,1,0,993,3066,0,False,False,False,False,False,True,False
3679,1,0,0,0,1,1,0,0,0,0,0,0,0,1,31,24,1,False,True,False,False,False,False,True
3680,1,0,1,0,9,0,0,0,0,0,1,1,0,0,254,1215,1,False,False,False,False,False,False,True
3681,1,1,1,0,46,1,1,0,0,1,0,1,1,1,1301,5229,1,True,False,False,False,False,True,False
3682,1,0,0,0,1,1,0,0,0,0,0,0,0,1,697,280,1,True,False,False,False,False,True,False
3683,1,0,1,0,71,1,0,1,0,0,1,0,0,0,449,4776,0,False,False,False,True,False,False,False
3684,1,0,0,0,43,1,1,0,0,0,0,0,0,1,814,4449,0,True,False,False,False,True,False,False
3685,1,0,1,0,50,0,0,1,0,0,1,1,0,1,294,3837,0,False,False,True,False,False,False,False
3686,0,0,0,0,13,1,1,0,0,0,0,0,0,1,807,2461,1,True,False,False,False,False,False,True
3687,1,0,1,1,19,1,0,0,1,0,1,1,1,0,1281,3623,1,True,False,True,False,False,False,False
3688,0,0,0,0,41,1,1,0,0,1,0,1,1,0,1243,4888,0,True,False,False,False,False,False,False
3689,0,1,0,0,1,1,0,0,0,0,0,0,0,1,738,317,1,True,False,False,False,False,True,False
3690,0,0,0,0,24,0,0,0,1,1,0,1,1,1,442,2824,1,False,False,False,False,True,False,False
3691,0,0,1,0,40,1,1,0,1,0,0,1,0,0,606,4143,0,False,False,True,False,False,False,False
3692,0,0,1,1,3,1,1,0,1,1,0,1,0,1,698,953,0,False,False,False,False,False,False,False
3693,0,0,0,0,37,1,1,1,0,0,0,1,0,0,621,3954,0,False,False,True,False,False,False,False
3694,0,0,1,1,67,1,1,1,0,1,1,1,1,1,1445,6250,1,True,False,False,True,True,False,False
